,Unnamed: 0,Jargon_Terms,Jargon_Type,is_Jargon
947,963,bella gerant alii,Latin,True
948,964,Protesilaus amet!,Latin,True
949,965,Protesilaus should love!,Latin,True
950,966,bella detesta matribus,Latin,True
951,967,bello et jure senesco,Latin,True
952,968,bellum omnium contra omnes,Latin,True
953,969,bellum se ipsum alet,Latin,True
954,970,Biblia pauperum,Latin,True
955,971,bibo ergo sum,Latin,True
956,972,bis dat qui cito dat,Latin,True
957,974,bona fide,Latin,True
958,975,bona notabilia,Latin,True
959,976,bona officia,Latin,True
960,977,bona patria,Latin,True
961,978,bona vacantia,Latin,True
963,980,bono malum superate,Latin,True
964,981,bonum commune communitatis,Latin,True
965,982,bonum commune hominis,Latin,True
966,983,"boreas domus, mare amicus",Latin,True
967,984,brutum fulmen,Latin,True
968,985,busillis,Latin,True
969,986,C[edit],Latin,True
970,987,Latin,Latin,True
971,988,cacoethes scribendi,Latin,True
972,989,cadavera vero innumera,Latin,True
975,992,Caesar non supra grammaticos,Latin,True
976,993,caetera desunt,Latin,True
977,994,calix meus inebrians,Latin,True
978,995,calamus gladio fortior,Latin,True
979,996,camera obscura,Latin,True
980,997,Cane Nero magna bella Persica,Latin,True
981,998,canes pugnaces,Latin,True
982,999,canis canem edit,Latin,True
983,1000,capax Dei,Latin,True
984,1001,capax infiniti,Latin,True
985,1003,caput mortuum,Latin,True
986,1004,Caritas Christi,Latin,True
987,1005,Caritas in Veritate,Latin,True
988,1006,carpe diem,Latin,True
989,1007,carpe noctem,Latin,True
990,1008,carpe vinum,Latin,True
991,1009,Carthago delenda est,Latin,True
992,1010,castigat ridendo mores,Latin,True
993,1011,casus belli,Latin,True
994,1012,"causa latet, vis est notissima",Latin,True
995,1013,causa mortis,Latin,True
996,1014,cave,Latin,True
997,1015,cave canem,Latin,True
998,1016,caveat emptor,Latin,True
999,1017,caveat venditor,Latin,True
1000,1018,cedant arma togae,Latin,True
1001,1019,cedere nescio,Latin,True
1002,1020,Celer - Silens - Mortalis,Latin,True
1003,1021,celerius quam asparagi cocuntur,Latin,True
1004,1022,cepi corpus,Latin,True
1007,1025,cetera desunt,Latin,True
1008,1026,ceteris paribus,Latin,True
1009,1027,charta pardonationis se defendendo,Latin,True
1010,1028,charta pardonationis utlagariae,Latin,True
1011,1029,Christianos ad leones,Latin,True
1012,1030,Christo et Doctrinae,Latin,True
1013,1031,Christus nos liberavit,Latin,True
1014,1032,Christus Rex,Latin,True
1015,1034,circulus in probando,Latin,True
1016,1035,circulus vitiosus,Latin,True
1017,1036,citius altius fortius,Latin,True
1019,1038,clarere audere gaudere,Latin,True
1020,1039,clausum fregit,Latin,True
1021,1040,claves Sancti Petri,Latin,True
1022,1041,clavis aurea,Latin,True
1023,1042,clerico admittendo,Latin,True
1027,1046,Codex Iuris Canonici,Latin,True
1028,1047,Cogitationis poenam nemo patitur,Latin,True
1029,1048,cogito ergo sum,Latin,True
1030,1049,coitus interruptus,Latin,True
1031,1050,coitus more ferarum,Latin,True
1032,1051,collige virgo rosas,Latin,True
1033,1053,combinatio nova,Latin,True
1034,1054,communibus annis,Latin,True
1035,1055,communibus locis,Latin,True
1036,1056,communis opinio,Latin,True
1037,1057,compos mentis,Latin,True
1038,1058,concilio et labore,Latin,True
1039,1059,concordia cum veritate,Latin,True
1040,1060,concordia salus,Latin,True
1041,1061,concordia parvae res crescunt,Latin,True
1042,1062,condemnant quod non intellegunt,Latin,True
1044,1064,condicio sine qua non,Latin,True
1045,1065,conditur in petra,Latin,True
1047,1069,coniunctis viribus,Latin,True
1048,1070,consensu,Latin,True
1049,1071,consuetudo pro lege servatur,Latin,True
1050,1072,consummatum est,Latin,True
1051,1073,contemptus mundi/saeculi,Latin,True
1052,1074,contra bonos mores,Latin,True
1053,1075,contra legem,Latin,True
1054,1076,contra proferentem,Latin,True
1055,1077,contra spem spero,Latin,True
1056,1079,contradictio in terminis,Latin,True
1058,1081,contraria contrariis curantur,Latin,True
1059,1082,cor ad cor loquitur,Latin,True
1060,1083,cor aut mors,Latin,True
1062,1085,cor unum,Latin,True
1063,1086,coram Deo,Latin,True
1064,1087,"coram nobis, coram vobis",Latin,True
1065,1088,coram populo,Latin,True
1066,1089,coram publico,Latin,True
1067,1090,Corpus Christi,Latin,True
1068,1091,corpus delicti,Latin,True
1069,1092,Corpus Iuris Canonici,Latin,True
1070,1093,Corpus Iuris Civilis,Latin,True
1071,1094,corpus vile,Latin,True
1072,1095,corrigenda,Latin,True
1073,1096,corruptio optimi pessima,Latin,True
1075,1098,corvus oculum corvi non eruit,Latin,True
1076,1099,corruptus in extremis,Latin,True
1078,1101,Cras es Noster,Latin,True
1079,1102,creatio ex nihilo,Latin,True
1080,1103,Credo in Unum Deum,Latin,True
1081,1104,credo quia absurdum est,Latin,True
1082,1105,crescamus in Illo per omnia,Latin,True
1083,1106,crescat scientia vita excolatur,Latin,True
1084,1107,crescente luce,Latin,True
1085,1108,crescit cum commercio civitas,Latin,True
1086,1109,crescit eundo,Latin,True
1087,1110,cruci dum spiro fido,Latin,True
1088,1111,cucullus non facit monachum,Latin,True
1089,1112,cui bono,Latin,True
1090,1113,cui prodest,Latin,True
1091,1114,cuique suum,Latin,True
1093,1116,"cuius regio, eius religio",Latin,True
1094,1117,"cuiusvis hominis est errare, nullius nisi insipientis in errore perseverare.",Latin,True
1095,1118,culpa,Latin,True
1096,1119,cum gladiis et fustibus,Latin,True
1097,1120,cum gladio et sale,Latin,True
1098,1121,cum grano salis,Latin,True
1099,1122,cum hoc ergo propter hoc,Latin,True
1100,1123,cum laude,Latin,True
1101,1124,cum mortuis in lingua mortua,Latin,True
1104,1127,cupio dissolvi,Latin,True
1105,1128,cur Deus Homo,Latin,True
1106,1129,cura personalis,Latin,True
1107,1130,cura te ipsum,Latin,True
1108,1131,curriculum vitae,Latin,True
1109,1132,"custodi civitatem, Domine",Latin,True
1110,1133,custos morum,Latin,True
1111,1134,cygnis insignis,Latin,True
1112,1135,cygnus inter anates,Latin,True
1113,1136,D[edit],Latin,True
1114,1137,Latin,Latin,True
1115,1138,da Deus fortunae,Latin,True
1116,1139,"da mihi factum, dabo tibi ius",Latin,True
1117,1140,damnant quod non intellegunt,Latin,True
1119,1143,damnatio ad bestias,Latin,True
1120,1144,damnatio memoriae,Latin,True
1121,1145,damnum absque injuria,Latin,True
1122,1146,dat deus incrementum or,Latin,True
1123,1147,deus dat incrementum,Latin,True
1124,1148,data venia,Latin,True
1125,1149,datum perficiemus munus,Latin,True
1126,1150,de bene esse,Latin,True
1127,1151,de bonis asportatis,Latin,True
1128,1152,decessit sine prole,Latin,True
1129,1153,decessit sine prole legitima,Latin,True
1131,1155,decessit sine prole superstite,Latin,True
1132,1156,decessit vita matris,Latin,True
1133,1157,decessit vita patris,Latin,True
1134,1158,decus et tutamen,Latin,True
1135,1159,de dato,Latin,True
1136,1160,de facto,Latin,True
1137,1161,de praescientia Dei,Latin,True
1138,1162,defendit numerus,Latin,True
1139,1163,de fideli,Latin,True
1140,1164,de fideli administratione,Latin,True
1141,1165,defunctus vivente patre,Latin,True
1142,1166,de futuro,Latin,True
1143,1167,de gustibus non est disputandum,Latin,True
1144,1168,Dei Gratia Regina,Latin,True
1145,1169,de integro,Latin,True
1146,1170,de jure,Latin,True
1147,1171,de lege ferenda,Latin,True
1148,1172,de lege lata,Latin,True
1149,1173,de minimis non curat lex,Latin,True
1150,1174,de minimis non curat praetor,Latin,True
1151,1175,de mortuis aut bene aut nihil,Latin,True
1152,1176,de mortuis nil nisi bonum,Latin,True
1153,1177,de nobis fabula narratur,Latin,True
1154,1178,de novo,Latin,True
1156,1180,de omnibus dubitandum,Latin,True
1157,1181,de oppresso liber,Latin,True
1158,1182,de profundis,Latin,True
1159,1183,de re,Latin,True
1160,1184,Dei sub numine viget,Latin,True
1161,1185,delectatio morosa,Latin,True
1163,1187,delirant isti Romani,Latin,True
1164,1188,Deo ac veritati,Latin,True
1165,1189,Deo confidimus,Latin,True
1166,1190,Deo domuique,Latin,True
1167,1191,Deo et patriae,Latin,True
1168,1192,Deo gratias,Latin,True
1169,1193,Deo juvante,Latin,True
1170,1194,Deo non fortuna,Latin,True
1171,1196,Deo patriae litteris,Latin,True
1172,1197,Deo volente,Latin,True
1173,1198,descensus in cuniculi cavum,Latin,True
1174,1199,desiderantes meliorem patriam,Latin,True
1175,1200,Deus Caritas Est,Latin,True
1176,1201,deus ex machina,Latin,True
1177,1202,Deus lux mea est,Latin,True
1178,1203,Deus meumque jus,Latin,True
1179,1204,Deus nobis haec otia fecit,Latin,True
1180,1205,Deus otiosus,Latin,True
1181,1206,Deus spes nostra,Latin,True
1182,1207,Deus vult,Latin,True
1183,1209,dicto simpliciter,Latin,True
1184,1210,dictum factum,Latin,True
1185,1211,dictum meum pactum,Latin,True
1186,1212,diem perdidi,Latin,True
1187,1213,Dies irae,Latin,True
1188,1214,dies non juridicum,Latin,True
1189,1215,dirigo,Latin,True
1190,1216,dis aliter visum,Latin,True
1191,1218,disce aut discede,Latin,True
1193,1220,discendo discimus,Latin,True
1194,1221,discere faciendo,Latin,True
1195,1222,disiecta membra,Latin,True
1196,1223,ditat Deus,Latin,True
1197,1224,divide et impera,Latin,True
1198,1225,dixi,Latin,True
1199,1226,"[""..."", ...] dixit",Latin,True
1200,1227,do ut des,Latin,True
1201,1228,docendo discitur,Latin,True
1202,1229,"docendo disco, scribendo cogito",Latin,True
1203,1230,dolus specialis,Latin,True
1204,1231,Domine dirige nos,Latin,True
1205,1232,Domine salvam fac reginam,Latin,True
1206,1233,Domine salvum fac regem,Latin,True
1207,1234,Dominica in albis [depositis],Latin,True
1208,1235,Dominus illuminatio mea,Latin,True
1209,1236,Dominus fortitudo nostra,Latin,True
1210,1237,Dominus pastor,Latin,True
1211,1238,Dominus vobiscum,Latin,True
1212,1239,dona nobis pacem,Latin,True
1213,1240,donatio mortis causa,Latin,True
1214,1241,draco dormiens nunquam titillandus,Latin,True
1215,1242,dramatis personae,Latin,True
1217,1244,ducimus,Latin,True
1218,1245,ducit amor patriae,Latin,True
1219,1246,"ducunt volentem fata, nolentem trahunt",Latin,True
1220,1247,ductus exemplo,Latin,True
1221,1248,dulce bellum inexpertis,Latin,True
1222,1249,dulce est desipere in loco,Latin,True
1224,1251,dulce et utile,Latin,True
1225,1252,dulce periculum,Latin,True
1226,1253,dulcius ex asperis,Latin,True
1227,1254,dum cresco spero,Latin,True
1228,1255,dum Roma deliberat Saguntum perit,Latin,True
1229,1256,dum spiro spero,Latin,True
1230,1257,"dum vita est, spes est",Latin,True
1231,1258,dum vivimus servimus,Latin,True
1232,1259,"dum vivimus, vivamus",Latin,True
1233,1260,dura lex sed lex,Latin,True
1234,1261,dura mater,Latin,True
1235,1262,durante bene placito,Latin,True
1236,1263,durante munere,Latin,True
1237,1264,dux bellorum,Latin,True
1238,1265,initium sapientiae timor Domini,Latin,True
1239,1266,E[edit],Latin,True
1240,1267,Latin,Latin,True
1241,1268,e causa ignota,Latin,True
1242,1269,e pluribus unum,Latin,True
1243,1270,ecce ancilla domini,Latin,True
1244,1271,Ecce homo,Latin,True
1245,1272,ecce panis angelorum,Latin,True
1246,1273,editio princeps,Latin,True
1247,1274,ejusdem generis,Latin,True
1248,1275,ego te absolvo,Latin,True
1249,1276,ego te provoco,Latin,True
1250,1277,eheu fugaces labuntur anni,Latin,True
1251,1278,eluceat omnibus lux,Latin,True
1252,1279,emeritus,Latin,True
1253,1280,ens causa sui,Latin,True
1257,1284,eo ipso,Latin,True
1258,1285,eo nomine,Latin,True
1259,1286,equo ne credite,Latin,True
1260,1287,erga omnes,Latin,True
1261,1288,ergo,Latin,True
1262,1289,errare humanum est,Latin,True
1263,1290,erratum,Latin,True
1264,1291,errantis voluntas nulla est,Latin,True
1265,1292,eruditio et religio,Latin,True
1266,1293,esse est percipi,Latin,True
1267,1294,esse quam videri,Latin,True
1268,1295,est modus in rebus,Latin,True
1269,1296,esto perpetua,Latin,True
1270,1297,esto quod es,Latin,True
1271,1298,et adhuc sub iudice lis est,Latin,True
1272,1302,et facta est lux,Latin,True
1273,1303,et hoc genus omne,Latin,True
1274,1304,et in Arcadia ego,Latin,True
1275,1305,et lux in tenebris lucet,Latin,True
1277,1308,et cum spiritu tuo,Latin,True
1278,1309,et suppositio nil ponit in esse,Latin,True
1279,1310,"et tu, Brute?",Latin,True
1280,1312,et vir,Latin,True
1281,1313,"Etiam si omnes, ego non",Latin,True
1282,1314,etsi deus non daretur,Latin,True
1283,1315,ex abundanti cautela,Latin,True
1285,1317,ex aequo,Latin,True
1286,1318,ex Africa semper aliquid novi,Latin,True
1287,1319,Ex amicitia pax,Latin,True
1288,1320,ex animo,Latin,True
1289,1321,ex ante,Latin,True
1290,1322,ex astris scientia,Latin,True
1291,1323,ex cathedra,Latin,True
1292,1324,ex cultu robur,Latin,True
1293,1325,ex Deo,Latin,True
1294,1326,ex dolo malo,Latin,True
1295,1327,ex facie,Latin,True
1296,1328,ex fide fiducia,Latin,True
1297,1329,ex fide fortis,Latin,True
1298,1330,ex glande quercus,Latin,True
1299,1331,ex gratia,Latin,True
1300,1332,ex hypothesi,Latin,True
1301,1334,ex juvantibus,Latin,True
1302,1335,ex lege,Latin,True
1303,1336,ex libris,Latin,True
1304,1337,ex luna scientia,Latin,True
1305,1338,ex malo bonum,Latin,True
1306,1339,ex mea sententia,Latin,True
1307,1340,ex mero motu,Latin,True
1308,1341,ex nihilo nihil fit,Latin,True
1309,1342,ex novo,Latin,True
1310,1343,Ex Oblivione,Latin,True
1311,1344,ex officio,Latin,True
1312,1345,ex opere operantis,Latin,True
1313,1346,ex opere operato,Latin,True
1314,1347,ex oriente lux,Latin,True
1315,1348,ex parte,Latin,True
1316,1349,ex pede Herculem,Latin,True
1317,1350,ex post,Latin,True
1318,1351,ex post facto,Latin,True
1319,1352,ex professo,Latin,True
1320,1353,ex rel. or ex relatio,Latin,True
1321,1354,ex scientia tridens,Latin,True
1322,1355,ex scientia vera,Latin,True
